_id,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
63fcac3c9ec91e9222bd8ffb,8354,2011-12-19,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,16,362,378
63fcac3c9ec91e9222bd8ffc,8355,2011-12-19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11,343,354
63fcac3c9ec91e9222bd8ffd,8356,2011-12-19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251
63fcac3c9ec91e9222bd8ffe,8357,2011-12-19,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206
63fcac3c9ec91e9222bd8fff,8358,2011-12-19,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127
63fcac3c9ec91e9222bd9000,8359,2011-12-19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107
63fcac3c9ec91e9222bd9001,8360,2011-12-19,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60
63fcac3c9ec91e9222bd9002,8361,2011-12-20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21
63fcac3c9ec91e9222bd9003,8362,2011-12-20,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0.0,0,6,6
63fcac3c9ec91e9222bd9004,8363,2011-12-20,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0.0,1,10,11
63fcac3c9ec91e9222bd9005,8364,2011-12-20,4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0.0,1,1,2
63fcac3c9ec91e9222bd9006,8365,2011-12-20,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4
63fcac3c9ec91e9222bd9007,8366,2011-12-20,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0.0,0,15,15
63fcac3c9ec91e9222bd9008,8367,2011-12-20,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0.0,1,71,72
63fcac3c9ec91e9222bd9009,8368,2011-12-20,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0.0,7,261,268
63fcac3c9ec91e9222bd900a,8369,2011-12-20,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432
63fcac3c9ec91e9222bd900b,8370,2011-12-20,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0.0,14,245,259
63fcac3c9ec91e9222bd900c,8371,2011-12-20,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20,109,129
63fcac3c9ec91e9222bd900d,8372,2011-12-20,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129
63fcac3c9ec91e9222bd900e,8373,2011-12-20,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175
63fcac3c9ec91e9222bd900f,8374,2011-12-20,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181
63fcac3c9ec91e9222bd9010,8375,2011-12-20,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138
63fcac3c9ec91e9222bd9011,8376,2011-12-20,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0.0,15,139,154
63fcac3c9ec91e9222bd9012,8377,2011-12-20,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0.0,20,218,238
63fcac3c9ec91e9222bd9013,8378,2011-12-20,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431
63fcac3c9ec91e9222bd9014,8379,2011-12-20,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385,411
63fcac3c9ec91e9222bd9015,8380,2011-12-20,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0.0,6,218,224
63fcac3c9ec91e9222bd9016,8381,2011-12-20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0.0,3,144,147
63fcac3c9ec91e9222bd9017,8382,2011-12-20,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143
63fcac3c9ec91e9222bd9018,8383,2011-12-20,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0.0,3,104,107
63fcac3c9ec91e9222bd9019,8384,2011-12-20,4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0.0,13,40,53
63fcac3c9ec91e9222bd901a,8385,2011-12-21,1,0,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18,25
63fcac3c9ec91e9222bd901b,8386,2011-12-21,1,0,12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10,11
63fcac3c9ec91e9222bd901c,8387,2011-12-21,1,0,12,2,0,3,1,2,0.36,0.3788,0.71,0.0,0,4,4
63fcac3c9ec91e9222bd901d,8388,2011-12-21,1,0,12,3,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2
63fcac3c9ec91e9222bd901e,8389,2011-12-21,1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2
63fcac3c9ec91e9222bd901f,8390,2011-12-21,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28
63fcac3c9ec91e9222bd9020,8391,2011-12-21,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0.0,1,75,76
63fcac3c9ec91e9222bd9021,8392,2011-12-21,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229
63fcac3c9ec91e9222bd9022,8393,2011-12-21,1,0,12,8,0,3,1,3,0.36,0.3788,0.93,0.0,12,393,405
63fcac3c9ec91e9222bd9023,8394,2011-12-21,1,0,12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234
63fcac3c9ec91e9222bd9024,8395,2011-12-21,1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89
63fcac3c9ec91e9222bd9025,8396,2011-12-21,1,0,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56
63fcac3c9ec91e9222bd9026,8397,2011-12-21,1,0,12,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3,58,61
63fcac3c9ec91e9222bd9027,8398,2011-12-21,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58
63fcac3c9ec91e9222bd9028,8399,2011-12-21,1,0,12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11,40,51
63fcac3c9ec91e9222bd9029,8400,2011-12-21,1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61
63fcac3c9ec91e9222bd902a,8401,2011-12-21,1,0,12,16,0,3,1,3,0.44,0.4394,1.0,0.3284,6,95,101
63fcac3c9ec91e9222bd902b,8402,2011-12-21,1,0,12,17,0,3,1,3,0.44,0.4394,1.0,0.3284,3,226,229
63fcac3c9ec91e9222bd902c,8403,2011-12-21,1,0,12,18,0,3,1,2,0.44,0.4394,1.0,0.2985,2,278,280
63fcac3c9ec91e9222bd902d,8404,2011-12-21,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209
63fcac3c9ec91e9222bd902e,8405,2011-12-21,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167
63fcac3c9ec91e9222bd902f,8406,2011-12-21,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123
63fcac3c9ec91e9222bd9030,8407,2011-12-21,1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
63fcac3c9ec91e9222bd9031,8408,2011-12-21,1,0,12,23,0,3,1,1,0.5,0.4848,0.88,0.194,0,54,54
63fcac3c9ec91e9222bd9032,8409,2011-12-22,1,0,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27
63fcac3c9ec91e9222bd9033,8410,2011-12-22,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15
63fcac3c9ec91e9222bd9034,8411,2011-12-22,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11
63fcac3c9ec91e9222bd9035,8412,2011-12-22,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6
63fcac3c9ec91e9222bd9036,8413,2011-12-22,1,0,12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3
63fcac3c9ec91e9222bd9037,8414,2011-12-22,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0.0,1,15,16
63fcac3c9ec91e9222bd9038,8415,2011-12-22,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,64
63fcac3c9ec91e9222bd9039,8416,2011-12-22,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186
63fcac3c9ec91e9222bd903a,8417,2011-12-22,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0.0,10,333,343
63fcac3c9ec91e9222bd903b,8418,2011-12-22,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228
63fcac3c9ec91e9222bd903c,8419,2011-12-22,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
63fcac3c9ec91e9222bd903d,8420,2011-12-22,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0.0,10,135,145
63fcac3c9ec91e9222bd903e,8421,2011-12-22,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0.0,22,180,202
63fcac3c9ec91e9222bd903f,8422,2011-12-22,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0.0,21,167,188
63fcac3c9ec91e9222bd9040,8423,2011-12-22,1,0,12,14,0,4,1,2,0.46,0.4545,0.63,0.0,23,136,159
63fcac3c9ec91e9222bd9041,8424,2011-12-22,1,0,12,15,0,4,1,2,0.48,0.4697,0.59,0.0,28,186,214
63fcac3c9ec91e9222bd9042,8425,2011-12-22,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0.0,30,226,256
63fcac3c9ec91e9222bd9043,8426,2011-12-22,1,0,12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356
63fcac3c9ec91e9222bd9044,8427,2011-12-22,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288
63fcac3c9ec91e9222bd9045,8428,2011-12-22,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0.0,12,130,142
63fcac3c9ec91e9222bd9046,8429,2011-12-22,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33,33
63fcac3c9ec91e9222bd9047,8430,2011-12-22,1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0.0,2,15,17
63fcac3c9ec91e9222bd9048,8431,2011-12-22,1,0,12,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17
63fcac3c9ec91e9222bd9049,8432,2011-12-22,1,0,12,23,0,4,1,3,0.4,0.4091,0.87,0.0,1,10,11
63fcac3c9ec91e9222bd904a,8433,2011-12-23,1,0,12,0,0,5,1,3,0.4,0.4091,0.87,0.194,2,7,9
63fcac3c9ec91e9222bd904b,8434,2011-12-23,1,0,12,1,0,5,1,3,0.4,0.4091,0.87,0.194,1,11,12
63fcac3c9ec91e9222bd904c,8435,2011-12-23,1,0,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,1,12,13
63fcac3c9ec91e9222bd904d,8436,2011-12-23,1,0,12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4
63fcac3c9ec91e9222bd904e,8437,2011-12-23,1,0,12,4,0,5,1,3,0.38,0.3939,0.94,0.2836,0,2,2
63fcac3c9ec91e9222bd904f,8438,2011-12-23,1,0,12,5,0,5,1,1,0.36,0.3485,0.93,0.194,0,8,8
63fcac3c9ec91e9222bd9050,8439,2011-12-23,1,0,12,6,0,5,1,1,0.38,0.3939,0.82,0.2537,0,40,40
63fcac3c9ec91e9222bd9051,8440,2011-12-23,1,0,12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,92
63fcac3c9ec91e9222bd9052,8441,2011-12-23,1,0,12,8,0,5,1,1,0.4,0.4091,0.76,0.2537,9,173,182
63fcac3c9ec91e9222bd9053,8442,2011-12-23,1,0,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156
63fcac3c9ec91e9222bd9054,8443,2011-12-23,1,0,12,10,0,5,1,1,0.4,0.4091,0.62,0.3582,8,96,104
63fcac3c9ec91e9222bd9055,8444,2011-12-23,1,0,12,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,174
63fcac3c9ec91e9222bd9056,8445,2011-12-23,1,0,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,170
63fcac3c9ec91e9222bd9057,8446,2011-12-23,1,0,12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,194
63fcac3c9ec91e9222bd9058,8447,2011-12-23,1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,23,177,200
63fcac3c9ec91e9222bd9059,8448,2011-12-23,1,0,12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,203
63fcac3c9ec91e9222bd905a,8449,2011-12-23,1,0,12,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,181
63fcac3c9ec91e9222bd905b,8450,2011-12-23,1,0,12,17,0,5,1,1,0.36,0.3485,0.53,0.2239,11,129,140
63fcac3c9ec91e9222bd905c,8451,2011-12-23,1,0,12,18,0,5,1,1,0.36,0.3333,0.5,0.2537,4,91,95
63fcac3c9ec91e9222bd905d,8452,2011-12-23,1,0,12,19,0,5,1,1,0.34,0.3333,0.53,0.194,1,75,76
63fcac3c9ec91e9222bd905e,8453,2011-12-23,1,0,12,20,0,5,1,1,0.32,0.303,0.61,0.3284,3,47,50
63fcac3c9ec91e9222bd905f,8454,2011-12-23,1,0,12,21,0,5,1,1,0.32,0.303,0.61,0.2239,0,32,32
63fcac3c9ec91e9222bd9060,8455,2011-12-23,1,0,12,22,0,5,1,1,0.32,0.3182,0.66,0.194,4,43,47
63fcac3c9ec91e9222bd9061,8456,2011-12-23,1,0,12,23,0,5,1,1,0.32,0.3333,0.66,0.1343,4,21,25
63fcac3c9ec91e9222bd9062,8457,2011-12-24,1,0,12,0,0,6,0,2,0.32,0.3182,0.7,0.1642,3,20,23
63fcac3c9ec91e9222bd9063,8458,2011-12-24,1,0,12,1,0,6,0,2,0.32,0.3485,0.66,0.0,1,15,16
63fcac3c9ec91e9222bd9064,8459,2011-12-24,1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
63fcac3c9ec91e9222bd9065,8460,2011-12-24,1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5
63fcac3c9ec91e9222bd9066,8461,2011-12-24,1,0,12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3,3
63fcac3c9ec91e9222bd9067,8462,2011-12-24,1,0,12,5,0,6,0,2,0.32,0.3182,0.66,0.1642,1,3,4
63fcac3c9ec91e9222bd9068,8463,2011-12-24,1,0,12,6,0,6,0,2,0.3,0.303,0.75,0.1642,0,10,10
63fcac3c9ec91e9222bd9069,8464,2011-12-24,1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10
63fcac3c9ec91e9222bd906a,8465,2011-12-24,1,0,12,8,0,6,0,1,0.28,0.2727,0.7,0.194,0,27,27
63fcac3c9ec91e9222bd906b,8466,2011-12-24,1,0,12,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,56
63fcac3c9ec91e9222bd906c,8467,2011-12-24,1,0,12,10,0,6,0,1,0.3,0.2576,0.42,0.4925,4,52,56
63fcac3c9ec91e9222bd906d,8468,2011-12-24,1,0,12,11,0,6,0,1,0.32,0.2879,0.39,0.3582,9,62,71
63fcac3c9ec91e9222bd906e,8469,2011-12-24,1,0,12,12,0,6,0,1,0.34,0.3182,0.39,0.2836,15,79,94
63fcac3c9ec91e9222bd906f,8470,2011-12-24,1,0,12,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,121
63fcac3c9ec91e9222bd9070,8471,2011-12-24,1,0,12,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,85
63fcac3c9ec91e9222bd9071,8472,2011-12-24,1,0,12,15,0,6,0,1,0.32,0.303,0.39,0.2239,15,82,97
63fcac3c9ec91e9222bd9072,8473,2011-12-24,1,0,12,16,0,6,0,1,0.32,0.3182,0.42,0.194,25,74,99
63fcac3c9ec91e9222bd9073,8474,2011-12-24,1,0,12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53,68
63fcac3c9ec91e9222bd9074,8475,2011-12-24,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35
63fcac3c9ec91e9222bd9075,8476,2011-12-24,1,0,12,19,0,6,0,1,0.3,0.3182,0.52,0.0896,1,24,25
63fcac3c9ec91e9222bd9076,8477,2011-12-24,1,0,12,20,0,6,0,1,0.26,0.2727,0.56,0.1343,5,19,24
63fcac3c9ec91e9222bd9077,8478,2011-12-24,1,0,12,21,0,6,0,1,0.26,0.2576,0.56,0.1642,4,15,19
63fcac3c9ec91e9222bd9078,8479,2011-12-24,1,0,12,22,0,6,0,1,0.24,0.2879,0.52,0.0,8,12,20
63fcac3c9ec91e9222bd9079,8480,2011-12-24,1,0,12,23,0,6,0,1,0.24,0.2576,0.56,0.0,1,16,17
63fcac3c9ec91e9222bd907a,8481,2011-12-25,1,0,12,0,0,0,0,1,0.24,0.2273,0.6,0.194,2,4,6
63fcac3c9ec91e9222bd907b,8482,2011-12-25,1,0,12,1,0,0,0,1,0.22,0.2273,0.69,0.1343,2,2,4
63fcac3c9ec91e9222bd907c,8483,2011-12-25,1,0,12,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,2
63fcac3c9ec91e9222bd907d,8484,2011-12-25,1,0,12,3,0,0,0,1,0.22,0.2727,0.72,0.0,1,3,4
63fcac3c9ec91e9222bd907e,8485,2011-12-25,1,0,12,5,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
63fcac3c9ec91e9222bd907f,8486,2011-12-25,1,0,12,6,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
63fcac3c9ec91e9222bd9080,8487,2011-12-25,1,0,12,7,0,0,0,1,0.22,0.2424,0.8,0.1045,0,4,4
63fcac3c9ec91e9222bd9081,8488,2011-12-25,1,0,12,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,5
63fcac3c9ec91e9222bd9082,8489,2011-12-25,1,0,12,9,0,0,0,1,0.24,0.2424,0.87,0.1642,3,20,23
63fcac3c9ec91e9222bd9083,8490,2011-12-25,1,0,12,10,0,0,0,1,0.26,0.2424,0.81,0.2537,31,12,43
63fcac3c9ec91e9222bd9084,8491,2011-12-25,1,0,12,11,0,0,0,1,0.3,0.303,0.7,0.1642,43,42,85
63fcac3c9ec91e9222bd9085,8492,2011-12-25,1,0,12,12,0,0,0,1,0.3,0.2727,0.75,0.2985,25,41,66
63fcac3c9ec91e9222bd9086,8493,2011-12-25,1,0,12,13,0,0,0,1,0.32,0.303,0.7,0.2537,40,39,79
63fcac3c9ec91e9222bd9087,8494,2011-12-25,1,0,12,14,0,0,0,1,0.34,0.3182,0.61,0.2537,41,45,86
63fcac3c9ec91e9222bd9088,8495,2011-12-25,1,0,12,15,0,0,0,1,0.34,0.3333,0.61,0.194,43,48,91
63fcac3c9ec91e9222bd9089,8496,2011-12-25,1,0,12,16,0,0,0,1,0.36,0.3636,0.57,0.1045,35,51,86
63fcac3c9ec91e9222bd908a,8497,2011-12-25,1,0,12,17,0,0,0,1,0.34,0.3333,0.61,0.1343,11,33,44
63fcac3c9ec91e9222bd908b,8498,2011-12-25,1,0,12,18,0,0,0,1,0.32,0.3182,0.7,0.194,7,23,30
63fcac3c9ec91e9222bd908c,8499,2011-12-25,1,0,12,19,0,0,0,1,0.32,0.3333,0.57,0.1343,2,14,16
63fcac3c9ec91e9222bd908d,8500,2011-12-25,1,0,12,20,0,0,0,1,0.32,0.3333,0.49,0.0896,8,18,26
63fcac3c9ec91e9222bd908e,8501,2011-12-25,1,0,12,21,0,0,0,1,0.3,0.303,0.56,0.1343,4,15,19
63fcac3c9ec91e9222bd908f,8502,2011-12-25,1,0,12,22,0,0,0,1,0.28,0.2727,0.61,0.1642,2,15,17
63fcac3c9ec91e9222bd9090,8503,2011-12-25,1,0,12,23,0,0,0,1,0.26,0.2727,0.65,0.1343,2,14,16
63fcac3c9ec91e9222bd9091,8504,2011-12-26,1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642,5,6,11
63fcac3c9ec91e9222bd9092,8505,2011-12-26,1,0,12,1,1,1,0,1,0.28,0.2727,0.56,0.194,3,7,10
63fcac3c9ec91e9222bd9093,8506,2011-12-26,1,0,12,2,1,1,0,1,0.34,0.3182,0.46,0.2239,2,5,7
63fcac3c9ec91e9222bd9094,8507,2011-12-26,1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,0,2,2
63fcac3c9ec91e9222bd9095,8508,2011-12-26,1,0,12,5,1,1,0,1,0.34,0.303,0.42,0.3881,0,4,4
63fcac3c9ec91e9222bd9096,8509,2011-12-26,1,0,12,6,1,1,0,1,0.32,0.303,0.45,0.2836,0,4,4
63fcac3c9ec91e9222bd9097,8510,2011-12-26,1,0,12,7,1,1,0,1,0.32,0.3182,0.45,0.194,2,17,19
63fcac3c9ec91e9222bd9098,8511,2011-12-26,1,0,12,8,1,1,0,1,0.32,0.3333,0.45,0.1343,5,13,18
63fcac3c9ec91e9222bd9099,8512,2011-12-26,1,0,12,9,1,1,0,1,0.34,0.303,0.46,0.2985,24,38,62
63fcac3c9ec91e9222bd909a,8513,2011-12-26,1,0,12,10,1,1,0,1,0.34,0.2879,0.42,0.5224,31,39,70
63fcac3c9ec91e9222bd909b,8514,2011-12-26,1,0,12,11,1,1,0,1,0.34,0.2879,0.46,0.5821,40,51,91
63fcac3c9ec91e9222bd909c,8515,2011-12-26,1,0,12,12,1,1,0,1,0.36,0.3182,0.43,0.4627,34,66,100
63fcac3c9ec91e9222bd909d,8516,2011-12-26,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,57,83,140
63fcac3c9ec91e9222bd909e,8517,2011-12-26,1,0,12,14,1,1,0,1,0.38,0.3939,0.4,0.3284,73,80,153
63fcac3c9ec91e9222bd909f,8518,2011-12-26,1,0,12,15,1,1,0,1,0.38,0.3939,0.4,0.2537,26,105,131
63fcac3c9ec91e9222bd90a0,8519,2011-12-26,1,0,12,16,1,1,0,1,0.36,0.3333,0.43,0.2836,28,69,97
63fcac3c9ec91e9222bd90a1,8520,2011-12-26,1,0,12,17,1,1,0,1,0.34,0.3182,0.46,0.2239,30,67,97
63fcac3c9ec91e9222bd90a2,8521,2011-12-26,1,0,12,18,1,1,0,1,0.32,0.3333,0.49,0.0896,21,54,75
63fcac3c9ec91e9222bd90a3,8522,2011-12-26,1,0,12,19,1,1,0,1,0.3,0.3182,0.65,0.0896,16,49,65
63fcac3c9ec91e9222bd90a4,8523,2011-12-26,1,0,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,14,42,56
63fcac3c9ec91e9222bd90a5,8524,2011-12-26,1,0,12,21,1,1,0,1,0.26,0.303,0.7,0.0,10,39,49
63fcac3c9ec91e9222bd90a6,8525,2011-12-26,1,0,12,22,1,1,0,1,0.26,0.303,0.7,0.0,5,22,27
63fcac3c9ec91e9222bd90a7,8526,2011-12-26,1,0,12,23,1,1,0,1,0.26,0.2727,0.7,0.1045,4,25,29
63fcac3c9ec91e9222bd90a8,8527,2011-12-27,1,0,12,0,0,2,1,1,0.26,0.2576,0.7,0.1642,3,9,12
63fcac3c9ec91e9222bd90a9,8528,2011-12-27,1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,0,6,6
63fcac3c9ec91e9222bd90aa,8529,2011-12-27,1,0,12,2,0,2,1,1,0.26,0.2727,0.7,0.1343,2,2,4
63fcac3c9ec91e9222bd90ab,8530,2011-12-27,1,0,12,3,0,2,1,2,0.3,0.2879,0.61,0.2239,0,3,3
63fcac3c9ec91e9222bd90ac,8531,2011-12-27,1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,0,3,3
63fcac3c9ec91e9222bd90ad,8532,2011-12-27,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,0,8,8
63fcac3c9ec91e9222bd90ae,8533,2011-12-27,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,0,35,35
63fcac3c9ec91e9222bd90af,8534,2011-12-27,1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,1,79,80
63fcac3c9ec91e9222bd90b0,8535,2011-12-27,1,0,12,8,0,2,1,2,0.3,0.303,0.65,0.1642,9,155,164
63fcac3c9ec91e9222bd90b1,8536,2011-12-27,1,0,12,9,0,2,1,3,0.32,0.3333,0.66,0.1045,19,85,104
63fcac3c9ec91e9222bd90b2,8537,2011-12-27,1,0,12,10,0,2,1,2,0.32,0.3333,0.66,0.0896,13,47,60
63fcac3c9ec91e9222bd90b3,8538,2011-12-27,1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,6,24,30
63fcac3c9ec91e9222bd90b4,8539,2011-12-27,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,8,16,24
63fcac3c9ec91e9222bd90b5,8540,2011-12-27,1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343,1,19,20
63fcac3c9ec91e9222bd90b6,8541,2011-12-27,1,0,12,14,0,2,1,3,0.42,0.4242,0.82,0.3881,0,14,14
63fcac3c9ec91e9222bd90b7,8542,2011-12-27,1,0,12,15,0,2,1,3,0.42,0.4242,0.82,0.3881,2,17,19
63fcac3c9ec91e9222bd90b8,8543,2011-12-27,1,0,12,16,0,2,1,3,0.44,0.4394,0.88,0.3284,2,44,46
63fcac3c9ec91e9222bd90b9,8544,2011-12-27,1,0,12,17,0,2,1,3,0.4,0.4091,0.87,0.1343,6,109,115
63fcac3c9ec91e9222bd90ba,8545,2011-12-27,1,0,12,18,0,2,1,1,0.38,0.3939,0.87,0.2836,9,126,135
63fcac3c9ec91e9222bd90bb,8546,2011-12-27,1,0,12,19,0,2,1,1,0.34,0.3333,0.87,0.1642,3,87,90
63fcac3c9ec91e9222bd90bc,8547,2011-12-27,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,3,66,69
63fcac3c9ec91e9222bd90bd,8548,2011-12-27,1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,11,52,63
63fcac3c9ec91e9222bd90be,8549,2011-12-27,1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896,3,29,32
63fcac3c9ec91e9222bd90bf,8550,2011-12-27,1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,2,24,26
63fcac3c9ec91e9222bd90c0,8551,2011-12-28,1,0,12,0,0,3,1,1,0.32,0.3182,0.87,0.1642,0,10,10
63fcac3c9ec91e9222bd90c1,8552,2011-12-28,1,0,12,1,0,3,1,1,0.32,0.3182,0.76,0.1642,0,12,12
63fcac3c9ec91e9222bd90c2,8553,2011-12-28,1,0,12,2,0,3,1,1,0.32,0.303,0.61,0.2537,0,7,7
63fcac3c9ec91e9222bd90c3,8554,2011-12-28,1,0,12,3,0,3,1,1,0.32,0.303,0.61,0.2537,0,4,4
63fcac3c9ec91e9222bd90c4,8555,2011-12-28,1,0,12,5,0,3,1,1,0.32,0.2879,0.57,0.3582,0,9,9
63fcac3c9ec91e9222bd90c5,8556,2011-12-28,1,0,12,6,0,3,1,1,0.32,0.303,0.57,0.2537,1,42,43
63fcac3c9ec91e9222bd90c6,8557,2011-12-28,1,0,12,7,0,3,1,1,0.32,0.303,0.57,0.2537,4,106,110
63fcac3c9ec91e9222bd90c7,8558,2011-12-28,1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,11,206,217
